"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"252","NID10320 20160218 180009",10320,2016-02-18 10:00:09,-115.5886,36.03458,2,"MULD",26,39943
"253","NID10320 20160218 190029",10320,2016-02-18 11:00:29,-115.5855,36.02925,3,"MULD",26,39943
"254","NID10320 20160218 200017",10320,2016-02-18 12:00:17,-115.5848,36.02906,3.6,"MULD",26,39943
"255","NID10320 20160218 210030",10320,2016-02-18 13:00:30,-115.5847,36.02912,1.8,"MULD",26,39943
"256","NID10320 20160218 220010",10320,2016-02-18 14:00:10,-115.5848,36.0294,1.6,"MULD",26,39943
"257","NID10320 20160218 230010",10320,2016-02-18 15:00:10,-115.5847,36.02959,4.8,"MULD",26,39943
"258","NID10320 20160219 000030",10320,2016-02-18 16:00:30,-115.5849,36.02964,3.2,"MULD",26,39943
"259","NID10320 20160219 010016",10320,2016-02-18 17:00:16,-115.585,36.02966,2.4,"MULD",26,39943
"260","NID10320 20160219 020028",10320,2016-02-18 18:00:28,-115.5849,36.0297,3.6,"MULD",26,39943
"261","NID10320 20160219 030018",10320,2016-02-18 19:00:18,-115.5849,36.02947,2.8,"MULD",26,39943
"262","NID10320 20160219 040030",10320,2016-02-18 20:00:30,-115.585,36.02942,1.8,"MULD",26,39943
"263","NID10320 20160219 050019",10320,2016-02-18 21:00:19,-115.585,36.02943,2.4,"MULD",26,39943
"264","NID10320 20160219 060030",10320,2016-02-18 22:00:30,-115.5851,36.0291,2,"MULD",26,39943
"265","NID10320 20160219 070030",10320,2016-02-18 23:00:30,-115.5844,36.02953,3.4,"MULD",26,39943
"266","NID10320 20160219 080017",10320,2016-02-19 00:00:17,-115.5882,36.03132,4,"MULD",26,39943
"267","NID10320 20160219 090030",10320,2016-02-19 01:00:30,-115.5879,36.03387,3.2,"MULD",26,39943
"268","NID10320 20160219 100016",10320,2016-02-19 02:00:16,-115.5869,36.03386,3.8,"MULD",26,39943
"269","NID10320 20160219 110014",10320,2016-02-19 03:00:14,-115.5875,36.03434,2.4,"MULD",26,39943
"270","NID10320 20160219 120047",10320,2016-02-19 04:00:47,-115.5875,36.03433,2.2,"MULD",26,39943
"271","NID10320 20160219 130031",10320,2016-02-19 05:00:31,-115.5875,36.03427,3.8,"MULD",26,39943
"272","NID10320 20160219 140048",10320,2016-02-19 06:00:48,-115.5875,36.03432,2,"MULD",26,39943
"273","NID10320 20160219 150059",10320,2016-02-19 07:00:59,-115.5868,36.03479,5.8,"MULD",26,39943
"274","NID10320 20160219 160030",10320,2016-02-19 08:00:30,-115.5866,36.03476,2,"MULD",26,39943
"275","NID10320 20160219 170017",10320,2016-02-19 09:00:17,-115.5867,36.03483,2.6,"MULD",26,39943
"276","NID10320 20160219 180017",10320,2016-02-19 10:00:17,-115.5883,36.03278,1.8,"MULD",26,39943
"277","NID10320 20160219 190030",10320,2016-02-19 11:00:30,-115.5865,36.02985,3.2,"MULD",26,39943
"278","NID10320 20160219 200048",10320,2016-02-19 12:00:48,-115.5862,36.02983,4.4,"MULD",26,39943
"279","NID10320 20160219 210010",10320,2016-02-19 13:00:10,-115.5856,36.02971,3.4,"MULD",26,39943
"280","NID10320 20160219 220019",10320,2016-02-19 14:00:19,-115.5856,36.02982,2,"MULD",26,39943
"281","NID10320 20160219 230016",10320,2016-02-19 15:00:16,-115.5849,36.02941,4.4,"MULD",26,39943
"282","NID10320 20160220 000019",10320,2016-02-19 16:00:19,-115.5844,36.02866,2.6,"MULD",26,39943
"283","NID10320 20160220 010019",10320,2016-02-19 17:00:19,-115.5832,36.02895,2.4,"MULD",26,39943
"284","NID10320 20160220 020018",10320,2016-02-19 18:00:18,-115.5831,36.029,4,"MULD",26,39943
"285","NID10320 20160220 030030",10320,2016-02-19 19:00:30,-115.5832,36.02895,2.4,"MULD",26,39943
"286","NID10320 20160220 040017",10320,2016-02-19 20:00:17,-115.5827,36.02945,2.2,"MULD",26,39943
"287","NID10320 20160220 050030",10320,2016-02-19 21:00:30,-115.5824,36.0294,2.4,"MULD",26,39943
"288","NID10320 20160220 060048",10320,2016-02-19 22:00:48,-115.5825,36.02948,3.2,"MULD",26,39943
"289","NID10320 20160220 070125",10320,2016-02-19 23:01:25,-115.5804,36.03029,4.4,"MULD",26,39943
"290","NID10320 20160220 080019",10320,2016-02-20 00:00:19,-115.58,36.03279,5.6,"MULD",26,39943
"291","NID10320 20160220 090048",10320,2016-02-20 01:00:48,-115.5796,36.03276,3,"MULD",26,39943
"292","NID10320 20160220 100008",10320,2016-02-20 02:00:08,-115.5782,36.03497,2.6,"MULD",26,39943
"293","NID10320 20160220 110048",10320,2016-02-20 03:00:48,-115.5783,36.03539,4.8,"MULD",26,39943
"294","NID10320 20160220 120011",10320,2016-02-20 04:00:11,-115.5782,36.03498,4.4,"MULD",26,39943
"295","NID10320 20160220 130223",10320,2016-02-20 05:02:23,-115.5781,36.03486,5.4,"MULD",26,39943
"296","NID10320 20160220 140049",10320,2016-02-20 06:00:49,-115.5783,36.0347,5.2,"MULD",26,39943
"297","NID10320 20160220 150049",10320,2016-02-20 07:00:49,-115.5784,36.03463,2.4,"MULD",26,39943
"298","NID10320 20160220 160118",10320,2016-02-20 08:01:18,-115.5786,36.03501,6.2,"MULD",26,39943
"299","NID10320 20160220 170048",10320,2016-02-20 09:00:48,-115.5783,36.03534,2.8,"MULD",26,39943
"300","NID10320 20160220 180006",10320,2016-02-20 10:00:06,-115.5782,36.03617,2.6,"MULD",26,39943
"301","NID10320 20160220 190030",10320,2016-02-20 11:00:30,-115.5788,36.03649,5,"MULD",26,39943
"302","NID10320 20160220 200030",10320,2016-02-20 12:00:30,-115.5788,36.03646,2.8,"MULD",26,39943
"303","NID10320 20160220 210048",10320,2016-02-20 13:00:48,-115.5788,36.03647,2.4,"MULD",26,39943
"304","NID10320 20160220 220011",10320,2016-02-20 14:00:11,-115.5795,36.0355,3.4,"MULD",26,39943
"305","NID10320 20160220 230009",10320,2016-02-20 15:00:09,-115.5796,36.03535,3.4,"MULD",26,39943
"306","NID10320 20160221 000010",10320,2016-02-20 16:00:10,-115.5797,36.03533,2.8,"MULD",26,39943
"307","NID10320 20160221 010022",10320,2016-02-20 17:00:22,-115.5801,36.03525,2,"MULD",26,39943
"308","NID10320 20160221 020016",10320,2016-02-20 18:00:16,-115.5803,36.03534,1.8,"MULD",26,39943
"309","NID10320 20160221 030012",10320,2016-02-20 19:00:12,-115.5779,36.03757,2.2,"MULD",26,39943
"310","NID10320 20160221 040048",10320,2016-02-20 20:00:48,-115.5777,36.0378,1.6,"MULD",26,39943
"311","NID10320 20160221 050008",10320,2016-02-20 21:00:08,-115.5777,36.03782,2,"MULD",26,39943
"312","NID10320 20160221 060009",10320,2016-02-20 22:00:09,-115.5776,36.03782,2,"MULD",26,39943
"313","NID10320 20160221 070030",10320,2016-02-20 23:00:30,-115.5782,36.03904,3.4,"MULD",26,39943
"314","NID10320 20160221 080050",10320,2016-02-21 00:00:50,-115.5785,36.04046,2.8,"MULD",26,39943
"315","NID10320 20160221 090009",10320,2016-02-21 01:00:09,-115.5807,36.03967,2.6,"MULD",26,39943
"316","NID10320 20160221 100030",10320,2016-02-21 02:00:30,-115.58,36.03905,2.2,"MULD",26,39943
"317","NID10320 20160221 110009",10320,2016-02-21 03:00:09,-115.5801,36.03906,2,"MULD",26,39943
"318","NID10320 20160221 120030",10320,2016-02-21 04:00:30,-115.58,36.0391,3.2,"MULD",26,39943
"319","NID10320 20160221 130017",10320,2016-02-21 05:00:17,-115.5801,36.03913,2.2,"MULD",26,39943
"320","NID10320 20160221 140029",10320,2016-02-21 06:00:29,-115.5814,36.0389,2.4,"MULD",26,39943
"321","NID10320 20160221 150016",10320,2016-02-21 07:00:16,-115.5811,36.03919,2.4,"MULD",26,39943
"322","NID10320 20160221 160030",10320,2016-02-21 08:00:30,-115.5788,36.03951,3.2,"MULD",26,39943
"323","NID10320 20160221 170016",10320,2016-02-21 09:00:16,-115.5788,36.04012,2.6,"MULD",26,39943
"324","NID10320 20160221 180030",10320,2016-02-21 10:00:30,-115.5782,36.04089,2.4,"MULD",26,39943
"325","NID10320 20160221 190030",10320,2016-02-21 11:00:30,-115.5782,36.04091,3.2,"MULD",26,39943
"326","NID10320 20160221 200048",10320,2016-02-21 12:00:48,-115.5782,36.04088,1.6,"MULD",26,39943
"327","NID10320 20160221 210007",10320,2016-02-21 13:00:07,-115.5778,36.04011,2.2,"MULD",26,39943
"328","NID10320 20160221 220009",10320,2016-02-21 14:00:09,-115.5772,36.0409,2.2,"MULD",26,39943
"329","NID10320 20160221 230030",10320,2016-02-21 15:00:30,-115.5774,36.04098,1.6,"MULD",26,39943
"330","NID10320 20160222 000030",10320,2016-02-21 16:00:30,-115.5774,36.04099,1.8,"MULD",26,39943
"331","NID10320 20160222 010008",10320,2016-02-21 17:00:08,-115.5777,36.04172,1.8,"MULD",26,39943
"332","NID10320 20160222 020017",10320,2016-02-21 18:00:17,-115.5778,36.04082,5,"MULD",26,39943
"333","NID10320 20160222 030019",10320,2016-02-21 19:00:19,-115.5778,36.04088,1.2,"MULD",26,39943
"334","NID10320 20160222 040008",10320,2016-02-21 20:00:08,-115.5778,36.04089,1.6,"MULD",26,39943
"335","NID10320 20160222 050009",10320,2016-02-21 21:00:09,-115.5781,36.04113,1.8,"MULD",26,39943
"336","NID10320 20160222 060021",10320,2016-02-21 22:00:21,-115.5788,36.04095,1.8,"MULD",26,39943
"337","NID10320 20160222 070029",10320,2016-02-21 23:00:29,-115.5778,36.03968,3.2,"MULD",26,39943
"338","NID10320 20160222 080017",10320,2016-02-22 00:00:17,-115.5764,36.03936,4.8,"MULD",26,39943
"339","NID10320 20160222 090031",10320,2016-02-22 01:00:31,-115.5764,36.03928,2.8,"MULD",26,39943
"340","NID10320 20160222 100015",10320,2016-02-22 02:00:15,-115.5764,36.0392,2.6,"MULD",26,39943
"341","NID10320 20160222 110016",10320,2016-02-22 03:00:16,-115.5771,36.03903,3,"MULD",26,39943
"342","NID10320 20160222 120031",10320,2016-02-22 04:00:31,-115.5771,36.03905,2,"MULD",26,39943
"343","NID10320 20160222 130016",10320,2016-02-22 05:00:16,-115.5772,36.03903,4.2,"MULD",26,39943
"344","NID10320 20160222 140008",10320,2016-02-22 06:00:08,-115.5768,36.03912,3,"MULD",26,39943
"345","NID10320 20160222 150030",10320,2016-02-22 07:00:30,-115.5779,36.03893,2,"MULD",26,39943
"346","NID10320 20160222 160016",10320,2016-02-22 08:00:16,-115.5784,36.03877,3.2,"MULD",26,39943
"347","NID10320 20160222 170013",10320,2016-02-22 09:00:13,-115.578,36.03719,3.8,"MULD",26,39943
"348","NID10320 20160222 180100",10320,2016-02-22 10:01:00,-115.5771,36.03728,2.4,"MULD",26,39943
"349","NID10320 20160222 190016",10320,2016-02-22 11:00:16,-115.5764,36.03749,5.4,"MULD",26,39943
"350","NID10320 20160222 200030",10320,2016-02-22 12:00:30,-115.5765,36.03746,1.8,"MULD",26,39943
"351","NID10320 20160222 210016",10320,2016-02-22 13:00:16,-115.5767,36.03668,3.4,"MULD",26,39943
"352","NID10320 20160222 220048",10320,2016-02-22 14:00:48,-115.5762,36.03542,3,"MULD",26,39943
"353","NID10320 20160222 230030",10320,2016-02-22 15:00:30,-115.5764,36.03541,1.8,"MULD",26,39943
"354","NID10320 20160223 000016",10320,2016-02-22 16:00:16,-115.5764,36.03539,1.6,"MULD",26,39943
"355","NID10320 20160223 010000",10320,2016-02-22 17:00:00,-115.5759,36.03492,2,"MULD",26,39943
"356","NID10320 20160223 020030",10320,2016-02-22 18:00:30,-115.5766,36.03444,1.4,"MULD",26,39943
"357","NID10320 20160223 030008",10320,2016-02-22 19:00:08,-115.577,36.03566,1.8,"MULD",26,39943
"358","NID10320 20160223 040031",10320,2016-02-22 20:00:31,-115.5769,36.03555,2,"MULD",26,39943
"359","NID10320 20160223 050016",10320,2016-02-22 21:00:16,-115.5769,36.03558,1.8,"MULD",26,39943
"360","NID10320 20160223 060007",10320,2016-02-22 22:00:07,-115.5768,36.03552,2,"MULD",26,39943
"361","NID10320 20160223 070030",10320,2016-02-22 23:00:30,-115.5783,36.03602,4.8,"MULD",26,39943
"362","NID10320 20160223 080050",10320,2016-02-23 00:00:50,-115.5819,36.0357,1.8,"MULD",26,39943
"363","NID10320 20160223 090007",10320,2016-02-23 01:00:07,-115.5839,36.03692,3.2,"MULD",26,39943
"364","NID10320 20160223 100048",10320,2016-02-23 02:00:48,-115.5846,36.03809,3.8,"MULD",26,39943
"365","NID10320 20160223 110008",10320,2016-02-23 03:00:08,-115.5848,36.03798,5,"MULD",26,39943
"366","NID10320 20160223 120029",10320,2016-02-23 04:00:29,-115.5848,36.03799,2,"MULD",26,39943
"367","NID10320 20160223 130018",10320,2016-02-23 05:00:18,-115.5848,36.03819,3,"MULD",26,39943
"368","NID10320 20160223 140019",10320,2016-02-23 06:00:19,-115.5847,36.03795,2.4,"MULD",26,39943
"369","NID10320 20160223 150019",10320,2016-02-23 07:00:19,-115.5851,36.03861,3,"MULD",26,39943
"370","NID10320 20160223 160017",10320,2016-02-23 08:00:17,-115.5845,36.03883,3.8,"MULD",26,39943
"371","NID10320 20160223 170030",10320,2016-02-23 09:00:30,-115.5844,36.03887,1.8,"MULD",26,39943
"372","NID10320 20160223 180015",10320,2016-02-23 10:00:15,-115.5841,36.03946,2.8,"MULD",26,39943
"373","NID10320 20160223 190016",10320,2016-02-23 11:00:16,-115.5849,36.04054,3.6,"MULD",26,39943
"374","NID10320 20160224 010029",10320,2016-02-23 17:00:29,-115.5841,36.03972,2,"MULD",26,39943
"375","NID10320 20160224 020008",10320,2016-02-23 18:00:08,-115.5845,36.04076,1.6,"MULD",26,39943
"376","NID10320 20160224 140041",10320,2016-02-24 06:00:41,-115.5895,36.03804,3.2,"MULD",26,39943
"377","NID10320 20160224 150023",10320,2016-02-24 07:00:23,-115.5895,36.03804,3.6,"MULD",26,39943
"378","NID10320 20160224 160016",10320,2016-02-24 08:00:16,-115.5896,36.03794,5,"MULD",26,39943
"379","NID10320 20160224 170029",10320,2016-02-24 09:00:29,-115.589,36.03761,2,"MULD",26,39943
"380","NID10320 20160224 180031",10320,2016-02-24 10:00:31,-115.586,36.03768,4.6,"MULD",26,39943
"381","NID10320 20160224 190015",10320,2016-02-24 11:00:15,-115.5831,36.03583,3.2,"MULD",26,39943
"382","NID10320 20160224 200022",10320,2016-02-24 12:00:22,-115.5811,36.03606,1.4,"MULD",26,39943
"383","NID10320 20160224 210014",10320,2016-02-24 13:00:14,-115.5811,36.03607,2.2,"MULD",26,39943
"384","NID10320 20160224 220021",10320,2016-02-24 14:00:21,-115.5811,36.03617,2.4,"MULD",26,39943
"385","NID10320 20160224 230009",10320,2016-02-24 15:00:09,-115.5815,36.03573,2,"MULD",26,39943
"386","NID10320 20160225 000019",10320,2016-02-24 16:00:19,-115.5813,36.03537,2.4,"MULD",26,39943
"387","NID10320 20160225 010029",10320,2016-02-24 17:00:29,-115.5813,36.03541,2,"MULD",26,39943
"388","NID10320 20160225 020008",10320,2016-02-24 18:00:08,-115.5813,36.03541,2,"MULD",26,39943
"389","NID10320 20160225 030015",10320,2016-02-24 19:00:15,-115.582,36.03567,2.2,"MULD",26,39943
"390","NID10320 20160225 040036",10320,2016-02-24 20:00:36,-115.5831,36.03471,4.2,"MULD",26,39943
"391","NID10320 20160225 050030",10320,2016-02-24 21:00:30,-115.5828,36.03111,1.8,"MULD",26,39943
"392","NID10320 20160225 060015",10320,2016-02-24 22:00:15,-115.5828,36.03109,2.6,"MULD",26,39943
"393","NID10320 20160225 070048",10320,2016-02-24 23:00:48,-115.5853,36.03111,4.2,"MULD",26,39943
"394","NID10320 20160225 080018",10320,2016-02-25 00:00:18,-115.5877,36.03141,5.8,"MULD",26,39943
"395","NID10320 20160225 090029",10320,2016-02-25 01:00:29,-115.5916,36.03199,2.4,"MULD",26,39943
"396","NID10320 20160225 100015",10320,2016-02-25 02:00:15,-115.5916,36.03194,2.4,"MULD",26,39943
"397","NID10320 20160225 110030",10320,2016-02-25 03:00:30,-115.5916,36.03196,3.6,"MULD",26,39943
"398","NID10320 20160225 120008",10320,2016-02-25 04:00:08,-115.5917,36.03193,2.2,"MULD",26,39943
"399","NID10320 20160225 130022",10320,2016-02-25 05:00:22,-115.5916,36.03193,1.8,"MULD",26,39943
"400","NID10320 20160225 140029",10320,2016-02-25 06:00:29,-115.5918,36.03203,4,"MULD",26,39943
"401","NID10320 20160225 150030",10320,2016-02-25 07:00:30,-115.5916,36.03194,1.8,"MULD",26,39943
"402","NID10320 20160225 160014",10320,2016-02-25 08:00:14,-115.5894,36.0285,2.4,"MULD",26,39943
"403","NID10320 20160225 170018",10320,2016-02-25 09:00:18,-115.5847,36.02663,2.4,"MULD",26,39943
"404","NID10320 20160225 180110",10320,2016-02-25 10:01:10,-115.5845,36.02864,3.8,"MULD",26,39943
"405","NID10320 20160225 190048",10320,2016-02-25 11:00:48,-115.5844,36.02876,2.6,"MULD",26,39943
"406","NID10320 20160225 200030",10320,2016-02-25 12:00:30,-115.5843,36.02877,4,"MULD",26,39943
"407","NID10320 20160225 210048",10320,2016-02-25 13:00:48,-115.5844,36.02888,3,"MULD",26,39943
"408","NID10320 20160225 220020",10320,2016-02-25 14:00:20,-115.5842,36.02892,2.8,"MULD",26,39943
"409","NID10320 20160225 230100",10320,2016-02-25 15:01:00,-115.5833,36.02863,2.2,"MULD",26,39943
"410","NID10320 20160226 000029",10320,2016-02-25 16:00:29,-115.5825,36.02723,2,"MULD",26,39943
"411","NID10320 20160226 010030",10320,2016-02-25 17:00:30,-115.582,36.02748,2.4,"MULD",26,39943
"412","NID10320 20160226 020059",10320,2016-02-25 18:00:59,-115.582,36.02794,4.6,"MULD",26,39943
"413","NID10320 20160226 030030",10320,2016-02-25 19:00:30,-115.5823,36.02866,2.6,"MULD",26,39943
"414","NID10320 20160226 040042",10320,2016-02-25 20:00:42,-115.5827,36.0285,3.6,"MULD",26,39943
"415","NID10320 20160226 050030",10320,2016-02-25 21:00:30,-115.5825,36.02855,1.8,"MULD",26,39943
"416","NID10320 20160226 060030",10320,2016-02-25 22:00:30,-115.5829,36.02921,2.2,"MULD",26,39943
"417","NID10320 20160226 070048",10320,2016-02-25 23:00:48,-115.5867,36.0285,4.2,"MULD",26,39943
"418","NID10320 20160226 080055",10320,2016-02-26 00:00:55,-115.591,36.03368,2.4,"MULD",26,39943
"419","NID10320 20160226 090019",10320,2016-02-26 01:00:19,-115.5895,36.03798,2.2,"MULD",26,39943
"420","NID10320 20160226 100016",10320,2016-02-26 02:00:16,-115.5896,36.03798,4.4,"MULD",26,39943
"421","NID10320 20160226 110058",10320,2016-02-26 03:00:58,-115.5895,36.03803,3,"MULD",26,39943
"422","NID10320 20160226 120015",10320,2016-02-26 04:00:15,-115.5896,36.03806,2.2,"MULD",26,39943
"423","NID10320 20160226 130019",10320,2016-02-26 05:00:19,-115.5895,36.03804,2.4,"MULD",26,39943
"424","NID10320 20160226 140048",10320,2016-02-26 06:00:48,-115.5896,36.03806,3,"MULD",26,39943
"425","NID10320 20160226 150008",10320,2016-02-26 07:00:08,-115.5896,36.03807,2.4,"MULD",26,39943
"426","NID10320 20160226 160030",10320,2016-02-26 08:00:30,-115.5892,36.0378,2.2,"MULD",26,39943
"427","NID10320 20160226 170014",10320,2016-02-26 09:00:14,-115.5891,36.03781,3.2,"MULD",26,39943
"428","NID10320 20160226 180030",10320,2016-02-26 10:00:30,-115.5882,36.037,4.4,"MULD",26,39943
"429","NID10320 20160226 190014",10320,2016-02-26 11:00:14,-115.5882,36.03673,2.2,"MULD",26,39943
"430","NID10320 20160226 200030",10320,2016-02-26 12:00:30,-115.5932,36.04048,6.2,"MULD",26,39943
"431","NID10320 20160227 070243",10320,2016-02-26 23:02:43,-115.5832,36.04115,4.6,"MULD",26,39943
"432","NID10320 20160227 200022",10320,2016-02-27 12:00:22,-115.5786,36.04346,2,"MULD",26,39943
"433","NID10320 20160228 090029",10320,2016-02-28 01:00:29,-115.5767,36.04469,3.4,"MULD",26,39943
"434","NID10320 20160228 220055",10320,2016-02-28 14:00:55,-115.5726,36.04312,3,"MULD",26,39943
"435","NID10320 20160228 230030",10320,2016-02-28 15:00:30,-115.5741,36.04344,2,"MULD",26,39943
"436","NID10320 20160229 000013",10320,2016-02-28 16:00:13,-115.5758,36.04415,1.6,"MULD",26,39943
"437","NID10320 20160229 110022",10320,2016-02-29 03:00:22,-115.5705,36.04165,2.4,"MULD",26,39943
"438","NID10320 20160229 120012",10320,2016-02-29 04:00:12,-115.5705,36.04165,2.2,"MULD",26,39943
"439","NID10320 20160229 130054",10320,2016-02-29 05:00:54,-115.5715,36.04102,2,"MULD",26,39943
"440","NID10320 20160229 140012",10320,2016-02-29 06:00:12,-115.5713,36.04067,2.8,"MULD",26,39943
"441","NID10320 20160229 150019",10320,2016-02-29 07:00:19,-115.5713,36.04067,1.4,"MULD",26,39943
"442","NID10320 20160229 160012",10320,2016-02-29 08:00:12,-115.5713,36.04065,2.4,"MULD",26,39943
"443","NID10320 20160229 170015",10320,2016-02-29 09:00:15,-115.5756,36.03982,3.6,"MULD",26,39943
"444","NID10320 20160229 180053",10320,2016-02-29 10:00:53,-115.5756,36.03953,4.8,"MULD",26,39943
"445","NID10320 20160229 190011",10320,2016-02-29 11:00:11,-115.5763,36.04004,3.2,"MULD",26,39943
"446","NID10320 20160229 200030",10320,2016-02-29 12:00:30,-115.5763,36.04004,2.2,"MULD",26,39943
"447","NID10320 20160229 210013",10320,2016-02-29 13:00:13,-115.5763,36.04005,2,"MULD",26,39943
"448","NID10320 20160229 220015",10320,2016-02-29 14:00:15,-115.5766,36.04014,6.8,"MULD",26,39943
"449","NID10320 20160229 230054",10320,2016-02-29 15:00:54,-115.5747,36.04031,3.2,"MULD",26,39943
"450","NID10320 20160301 000023",10320,2016-02-29 16:00:23,-115.5743,36.04016,1.4,"MULD",26,39943
"451","NID10320 20160301 010020",10320,2016-02-29 17:00:20,-115.5743,36.04017,2.8,"MULD",26,39943
"452","NID10320 20160301 020005",10320,2016-02-29 18:00:05,-115.5743,36.0401,2,"MULD",26,39943
"453","NID10320 20160301 030030",10320,2016-02-29 19:00:30,-115.574,36.03994,1.6,"MULD",26,39943
"454","NID10320 20160301 040011",10320,2016-02-29 20:00:11,-115.574,36.03998,3.6,"MULD",26,39943
"455","NID10330 20151118 150021",10330,2015-11-18 07:00:21,-115.5823,36.03865,5,"MULD",26,39949
"456","NID10330 20151118 160031",10330,2015-11-18 08:00:31,-115.5822,36.03908,1.6,"MULD",26,39949
"457","NID10330 20151118 170023",10330,2015-11-18 09:00:23,-115.5823,36.03879,5.4,"MULD",26,39949
"458","NID10330 20151118 180100",10330,2015-11-18 10:01:00,-115.5823,36.03836,3.2,"MULD",26,39949
